,Vehicles,Month,Day,Hour,Vehicles_lag_1,Vehicles_lag_2
2018-05-05 20:00:00,88,5,5,19,85.0,83.0
2018-05-05 21:00:00,87,5,5,20,88.0,85.0
2018-05-05 22:00:00,83,5,5,21,87.0,88.0
2018-05-05 23:00:00,81,5,5,22,83.0,87.0
2018-05-06 00:00:00,76,5,5,23,81.0,83.0
2018-05-06 01:00:00,69,5,6,0,76.0,81.0
2018-05-06 02:00:00,60,5,6,1,69.0,76.0
2018-05-06 03:00:00,50,5,6,2,60.0,69.0
2018-05-06 04:00:00,44,5,6,3,50.0,60.0
2018-05-06 05:00:00,38,5,6,4,44.0,50.0
2018-05-06 06:00:00,37,5,6,5,38.0,44.0
2018-05-06 07:00:00,43,5,6,6,37.0,38.0
2018-05-06 08:00:00,48,5,6,7,43.0,37.0
2018-05-06 09:00:00,54,5,6,8,48.0,43.0
2018-05-06 10:00:00,63,5,6,9,54.0,48.0
2018-05-06 11:00:00,78,5,6,10,63.0,54.0
2018-05-06 12:00:00,91,5,6,11,78.0,63.0
2018-05-06 13:00:00,92,5,6,12,91.0,78.0
2018-05-06 14:00:00,90,5,6,13,92.0,91.0
2018-05-06 15:00:00,91,5,6,14,90.0,92.0
2018-05-06 16:00:00,90,5,6,15,91.0,90.0
2018-05-06 17:00:00,86,5,6,16,90.0,91.0
2018-05-06 18:00:00,85,5,6,17,86.0,90.0
2018-05-06 19:00:00,90,5,6,18,85.0,86.0
2018-05-06 20:00:00,95,5,6,19,90.0,85.0
2018-05-06 21:00:00,94,5,6,20,95.0,90.0
2018-05-06 22:00:00,87,5,6,21,94.0,95.0
2018-05-06 23:00:00,86,5,6,22,87.0,94.0
2018-05-07 00:00:00,81,5,6,23,86.0,87.0
2018-05-07 01:00:00,73,5,7,0,81.0,86.0
2018-05-07 02:00:00,63,5,7,1,73.0,81.0
2018-05-07 03:00:00,53,5,7,2,63.0,73.0
2018-05-07 04:00:00,43,5,7,3,53.0,63.0
2018-05-07 05:00:00,37,5,7,4,43.0,53.0
2018-05-07 06:00:00,34,5,7,5,37.0,43.0
2018-05-07 07:00:00,39,5,7,6,34.0,37.0
2018-05-07 08:00:00,48,5,7,7,39.0,34.0
2018-05-07 09:00:00,52,5,7,8,48.0,39.0
2018-05-07 10:00:00,61,5,7,9,52.0,48.0
2018-05-07 11:00:00,79,5,7,10,61.0,52.0
2018-05-07 12:00:00,92,5,7,11,79.0,61.0
2018-05-07 13:00:00,94,5,7,12,92.0,79.0
2018-05-07 14:00:00,89,5,7,13,94.0,92.0
2018-05-07 15:00:00,91,5,7,14,89.0,94.0
2018-05-07 16:00:00,89,5,7,15,91.0,89.0
2018-05-07 17:00:00,85,5,7,16,89.0,91.0
2018-05-07 18:00:00,85,5,7,17,85.0,89.0
2018-05-07 19:00:00,90,5,7,18,85.0,85.0
2018-05-07 20:00:00,95,5,7,19,90.0,85.0
2018-05-07 21:00:00,94,5,7,20,95.0,90.0
2018-05-07 22:00:00,87,5,7,21,94.0,95.0
2018-05-07 23:00:00,86,5,7,22,87.0,94.0
2018-05-08 00:00:00,81,5,7,23,86.0,87.0
2018-05-08 01:00:00,73,5,8,0,81.0,86.0
2018-05-08 02:00:00,62,5,8,1,73.0,81.0
2018-05-08 03:00:00,53,5,8,2,62.0,73.0
2018-05-08 04:00:00,43,5,8,3,53.0,62.0
2018-05-08 05:00:00,37,5,8,4,43.0,53.0
2018-05-08 06:00:00,34,5,8,5,37.0,43.0
2018-05-08 07:00:00,39,5,8,6,34.0,37.0
2018-05-08 08:00:00,48,5,8,7,39.0,34.0
2018-05-08 09:00:00,53,5,8,8,48.0,39.0
2018-05-08 10:00:00,60,5,8,9,53.0,48.0
2018-05-08 11:00:00,84,5,8,10,60.0,53.0
2018-05-08 12:00:00,94,5,8,11,84.0,60.0
2018-05-08 13:00:00,95,5,8,12,94.0,84.0
2018-05-08 14:00:00,89,5,8,13,95.0,94.0
2018-05-08 15:00:00,91,5,8,14,89.0,95.0
2018-05-08 16:00:00,89,5,8,15,91.0,89.0
2018-05-08 17:00:00,85,5,8,16,89.0,91.0
2018-05-08 18:00:00,85,5,8,17,85.0,89.0
2018-05-08 19:00:00,90,5,8,18,85.0,85.0
2018-05-08 20:00:00,95,5,8,19,90.0,85.0
2018-05-08 21:00:00,94,5,8,20,95.0,90.0
2018-05-08 22:00:00,87,5,8,21,94.0,95.0
2018-05-08 23:00:00,86,5,8,22,87.0,94.0
2018-05-09 00:00:00,81,5,8,23,86.0,87.0
2018-05-09 01:00:00,73,5,9,0,81.0,86.0
2018-05-09 02:00:00,62,5,9,1,73.0,81.0
2018-05-09 03:00:00,53,5,9,2,62.0,73.0
2018-05-09 04:00:00,42,5,9,3,53.0,62.0
2018-05-09 05:00:00,37,5,9,4,42.0,53.0
2018-05-09 06:00:00,34,5,9,5,37.0,42.0
2018-05-09 07:00:00,39,5,9,6,34.0,37.0
2018-05-09 08:00:00,48,5,9,7,39.0,34.0
2018-05-09 09:00:00,53,5,9,8,48.0,39.0
2018-05-09 10:00:00,60,5,9,9,53.0,48.0
2018-05-09 11:00:00,88,5,9,10,60.0,53.0
2018-05-09 12:00:00,97,5,9,11,88.0,60.0
2018-05-09 13:00:00,98,5,9,12,97.0,88.0
2018-05-09 14:00:00,90,5,9,13,98.0,97.0
2018-05-09 15:00:00,93,5,9,14,90.0,98.0
2018-05-09 16:00:00,95,5,9,15,93.0,90.0
2018-05-09 17:00:00,94,5,9,16,95.0,93.0
2018-05-09 18:00:00,93,5,9,17,94.0,95.0
2018-05-09 19:00:00,96,5,9,18,93.0,94.0
2018-05-09 20:00:00,97,5,9,19,96.0,93.0
2018-05-09 21:00:00,96,5,9,20,97.0,96.0
2018-05-09 22:00:00,89,5,9,21,96.0,97.0
2018-05-09 23:00:00,85,5,9,22,89.0,96.0
2018-05-10 00:00:00,81,5,9,23,85.0,89.0
2018-05-10 01:00:00,73,5,10,0,81.0,85.0
2018-05-10 02:00:00,62,5,10,1,73.0,81.0
2018-05-10 03:00:00,53,5,10,2,62.0,73.0
2018-05-10 04:00:00,43,5,10,3,53.0,62.0
2018-05-10 05:00:00,37,5,10,4,43.0,53.0
2018-05-10 06:00:00,34,5,10,5,37.0,43.0
2018-05-10 07:00:00,39,5,10,6,34.0,37.0
2018-05-10 08:00:00,49,5,10,7,39.0,34.0
2018-05-10 09:00:00,53,5,10,8,49.0,39.0
2018-05-10 10:00:00,60,5,10,9,53.0,49.0
2018-05-10 11:00:00,86,5,10,10,60.0,53.0
2018-05-10 12:00:00,94,5,10,11,86.0,60.0
2018-05-10 13:00:00,96,5,10,12,94.0,86.0
2018-05-10 14:00:00,90,5,10,13,96.0,94.0
2018-05-10 15:00:00,92,5,10,14,90.0,96.0
2018-05-10 16:00:00,92,5,10,15,92.0,90.0
2018-05-10 17:00:00,88,5,10,16,92.0,92.0
2018-05-10 18:00:00,86,5,10,17,88.0,92.0
2018-05-10 19:00:00,90,5,10,18,86.0,88.0
2018-05-10 20:00:00,96,5,10,19,90.0,86.0
2018-05-10 21:00:00,95,5,10,20,96.0,90.0
2018-05-10 22:00:00,87,5,10,21,95.0,96.0
2018-05-10 23:00:00,85,5,10,22,87.0,95.0
2018-05-11 00:00:00,81,5,10,23,85.0,87.0
2018-05-11 01:00:00,73,5,11,0,81.0,85.0
2018-05-11 02:00:00,62,5,11,1,73.0,81.0
2018-05-11 03:00:00,53,5,11,2,62.0,73.0
2018-05-11 04:00:00,43,5,11,3,53.0,62.0
2018-05-11 05:00:00,37,5,11,4,43.0,53.0
2018-05-11 06:00:00,34,5,11,5,37.0,43.0
2018-05-11 07:00:00,38,5,11,6,34.0,37.0
2018-05-11 08:00:00,46,5,11,7,38.0,34.0
2018-05-11 09:00:00,50,5,11,8,46.0,38.0
2018-05-11 10:00:00,57,5,11,9,50.0,46.0
2018-05-11 11:00:00,81,5,11,10,57.0,50.0
2018-05-11 12:00:00,90,5,11,11,81.0,57.0
2018-05-11 13:00:00,90,5,11,12,90.0,81.0
2018-05-11 14:00:00,85,5,11,13,90.0,90.0
2018-05-11 15:00:00,89,5,11,14,85.0,90.0
2018-05-11 16:00:00,86,5,11,15,89.0,85.0
2018-05-11 17:00:00,84,5,11,16,86.0,89.0
2018-05-11 18:00:00,82,5,11,17,84.0,86.0
2018-05-11 19:00:00,84,5,11,18,82.0,84.0
2018-05-11 20:00:00,84,5,11,19,84.0,82.0
2018-05-11 21:00:00,83,5,11,20,84.0,84.0
2018-05-11 22:00:00,80,5,11,21,83.0,84.0
2018-05-11 23:00:00,77,5,11,22,80.0,83.0
2018-05-12 00:00:00,73,5,11,23,77.0,80.0
2018-05-12 01:00:00,68,5,12,0,73.0,77.0
2018-05-12 02:00:00,56,5,12,1,68.0,73.0
2018-05-12 03:00:00,48,5,12,2,56.0,68.0
2018-05-12 04:00:00,41,5,12,3,48.0,56.0
2018-05-12 05:00:00,37,5,12,4,41.0,48.0
2018-05-12 06:00:00,34,5,12,5,37.0,41.0
2018-05-12 07:00:00,38,5,12,6,34.0,37.0
2018-05-12 08:00:00,46,5,12,7,38.0,34.0
2018-05-12 09:00:00,50,5,12,8,46.0,38.0
2018-05-12 10:00:00,57,5,12,9,50.0,46.0
2018-05-12 11:00:00,81,5,12,10,57.0,50.0
2018-05-12 12:00:00,91,5,12,11,81.0,57.0
2018-05-12 13:00:00,90,5,12,12,91.0,81.0
2018-05-12 14:00:00,84,5,12,13,90.0,91.0
2018-05-12 15:00:00,88,5,12,14,84.0,90.0
2018-05-12 16:00:00,86,5,12,15,88.0,84.0
2018-05-12 17:00:00,83,5,12,16,86.0,88.0
2018-05-12 18:00:00,79,5,12,17,83.0,86.0
2018-05-12 19:00:00,83,5,12,18,79.0,83.0
2018-05-12 20:00:00,83,5,12,19,83.0,79.0
2018-05-12 21:00:00,84,5,12,20,83.0,83.0
2018-05-12 22:00:00,83,5,12,21,84.0,83.0
2018-05-12 23:00:00,80,5,12,22,83.0,84.0
2018-05-13 00:00:00,75,5,12,23,80.0,83.0
2018-05-13 01:00:00,68,5,13,0,75.0,80.0
2018-05-13 02:00:00,59,5,13,1,68.0,75.0
2018-05-13 03:00:00,49,5,13,2,59.0,68.0
2018-05-13 04:00:00,42,5,13,3,49.0,59.0
2018-05-13 05:00:00,39,5,13,4,42.0,49.0
2018-05-13 06:00:00,37,5,13,5,39.0,42.0
2018-05-13 07:00:00,42,5,13,6,37.0,39.0
2018-05-13 08:00:00,47,5,13,7,42.0,37.0
2018-05-13 09:00:00,53,5,13,8,47.0,42.0
2018-05-13 10:00:00,60,5,13,9,53.0,47.0
2018-05-13 11:00:00,86,5,13,10,60.0,53.0
2018-05-13 12:00:00,95,5,13,11,86.0,60.0
2018-05-13 13:00:00,96,5,13,12,95.0,86.0
2018-05-13 14:00:00,89,5,13,13,96.0,95.0
2018-05-13 15:00:00,92,5,13,14,89.0,96.0
2018-05-13 16:00:00,90,5,13,15,92.0,89.0
2018-05-13 17:00:00,85,5,13,16,90.0,92.0
2018-05-13 18:00:00,85,5,13,17,85.0,90.0
2018-05-13 19:00:00,90,5,13,18,85.0,85.0
2018-05-13 20:00:00,95,5,13,19,90.0,85.0
2018-05-13 21:00:00,95,5,13,20,95.0,90.0
2018-05-13 22:00:00,88,5,13,21,95.0,95.0
2018-05-13 23:00:00,86,5,13,22,88.0,95.0
2018-05-14 00:00:00,81,5,13,23,86.0,88.0
2018-05-14 01:00:00,73,5,14,0,81.0,86.0
2018-05-14 02:00:00,62,5,14,1,73.0,81.0
2018-05-14 03:00:00,53,5,14,2,62.0,73.0
2018-05-14 04:00:00,43,5,14,3,53.0,62.0
2018-05-14 05:00:00,37,5,14,4,43.0,53.0
2018-05-14 06:00:00,36,5,14,5,37.0,43.0
2018-05-14 07:00:00,41,5,14,6,36.0,37.0
2018-05-14 08:00:00,49,5,14,7,41.0,36.0
2018-05-14 09:00:00,54,5,14,8,49.0,41.0
2018-05-14 10:00:00,63,5,14,9,54.0,49.0
2018-05-14 11:00:00,82,5,14,10,63.0,54.0
2018-05-14 12:00:00,102,5,14,11,82.0,63.0
2018-05-14 13:00:00,101,5,14,12,102.0,82.0
2018-05-14 14:00:00,93,5,14,13,101.0,102.0
2018-05-14 15:00:00,94,5,14,14,93.0,101.0
2018-05-14 16:00:00,97,5,14,15,94.0,93.0
2018-05-14 17:00:00,95,5,14,16,97.0,94.0
2018-05-14 18:00:00,96,5,14,17,95.0,97.0
2018-05-14 19:00:00,99,5,14,18,96.0,95.0
2018-05-14 20:00:00,102,5,14,19,99.0,96.0
2018-05-14 21:00:00,97,5,14,20,102.0,99.0
2018-05-14 22:00:00,90,5,14,21,97.0,102.0
2018-05-14 23:00:00,83,5,14,22,90.0,97.0
2018-05-15 00:00:00,79,5,14,23,83.0,90.0
2018-05-15 01:00:00,72,5,15,0,79.0,83.0
2018-05-15 02:00:00,61,5,15,1,72.0,79.0
2018-05-15 03:00:00,53,5,15,2,61.0,72.0
2018-05-15 04:00:00,42,5,15,3,53.0,61.0
2018-05-15 05:00:00,37,5,15,4,42.0,53.0
2018-05-15 06:00:00,36,5,15,5,37.0,42.0
2018-05-15 07:00:00,41,5,15,6,36.0,37.0
2018-05-15 08:00:00,49,5,15,7,41.0,36.0
2018-05-15 09:00:00,54,5,15,8,49.0,41.0
2018-05-15 10:00:00,63,5,15,9,54.0,49.0
2018-05-15 11:00:00,82,5,15,10,63.0,54.0
2018-05-15 12:00:00,103,5,15,11,82.0,63.0
2018-05-15 13:00:00,102,5,15,12,103.0,82.0
2018-05-15 14:00:00,97,5,15,13,102.0,103.0
2018-05-15 15:00:00,99,5,15,14,97.0,102.0
2018-05-15 16:00:00,98,5,15,15,99.0,97.0
2018-05-15 17:00:00,97,5,15,16,98.0,99.0
2018-05-15 18:00:00,97,5,15,17,97.0,98.0
2018-05-15 19:00:00,100,5,15,18,97.0,97.0
2018-05-15 20:00:00,100,5,15,19,100.0,97.0
2018-05-15 21:00:00,98,5,15,20,100.0,100.0
2018-05-15 22:00:00,89,5,15,21,98.0,100.0
2018-05-15 23:00:00,85,5,15,22,89.0,98.0
2018-05-16 00:00:00,81,5,15,23,85.0,89.0
2018-05-16 01:00:00,73,5,16,0,81.0,85.0
2018-05-16 02:00:00,62,5,16,1,73.0,81.0
2018-05-16 03:00:00,53,5,16,2,62.0,73.0
2018-05-16 04:00:00,43,5,16,3,53.0,62.0
2018-05-16 05:00:00,35,5,16,4,43.0,53.0
2018-05-16 06:00:00,36,5,16,5,35.0,43.0
2018-05-16 07:00:00,41,5,16,6,36.0,35.0
2018-05-16 08:00:00,48,5,16,7,41.0,36.0
2018-05-16 09:00:00,54,5,16,8,48.0,41.0
2018-05-16 10:00:00,63,5,16,9,54.0,48.0
2018-05-16 11:00:00,82,5,16,10,63.0,54.0
2018-05-16 12:00:00,103,5,16,11,82.0,63.0
2018-05-16 13:00:00,102,5,16,12,103.0,82.0
2018-05-16 14:00:00,96,5,16,13,102.0,103.0
2018-05-16 15:00:00,99,5,16,14,96.0,102.0
2018-05-16 16:00:00,98,5,16,15,99.0,96.0
2018-05-16 17:00:00,97,5,16,16,98.0,99.0
2018-05-16 18:00:00,97,5,16,17,97.0,98.0
2018-05-16 19:00:00,100,5,16,18,97.0,97.0
2018-05-16 20:00:00,99,5,16,19,100.0,97.0
2018-05-16 21:00:00,98,5,16,20,99.0,100.0
2018-05-16 22:00:00,88,5,16,21,98.0,99.0
2018-05-16 23:00:00,84,5,16,22,88.0,98.0
2018-05-17 00:00:00,79,5,16,23,84.0,88.0
2018-05-17 01:00:00,72,5,17,0,79.0,84.0
2018-05-17 02:00:00,61,5,17,1,72.0,79.0
2018-05-17 03:00:00,53,5,17,2,61.0,72.0
2018-05-17 04:00:00,42,5,17,3,53.0,61.0
2018-05-17 05:00:00,36,5,17,4,42.0,53.0
2018-05-17 06:00:00,35,5,17,5,36.0,42.0
2018-05-17 07:00:00,40,5,17,6,35.0,36.0
2018-05-17 08:00:00,48,5,17,7,40.0,35.0
2018-05-17 09:00:00,55,5,17,8,48.0,40.0
2018-05-17 10:00:00,64,5,17,9,55.0,48.0
2018-05-17 11:00:00,82,5,17,10,64.0,55.0
2018-05-17 12:00:00,104,5,17,11,82.0,64.0
2018-05-17 13:00:00,105,5,17,12,104.0,82.0
2018-05-17 14:00:00,101,5,17,13,105.0,104.0
2018-05-17 15:00:00,98,5,17,14,101.0,105.0
2018-05-17 16:00:00,98,5,17,15,98.0,101.0
2018-05-17 17:00:00,96,5,17,16,98.0,98.0
2018-05-17 18:00:00,94,5,17,17,96.0,98.0
2018-05-17 19:00:00,94,5,17,18,94.0,96.0
2018-05-17 20:00:00,93,5,17,19,94.0,94.0
2018-05-17 21:00:00,91,5,17,20,93.0,94.0
2018-05-17 22:00:00,85,5,17,21,91.0,93.0
2018-05-17 23:00:00,83,5,17,22,85.0,91.0
2018-05-18 00:00:00,78,5,17,23,83.0,85.0
2018-05-18 01:00:00,72,5,18,0,78.0,83.0
2018-05-18 02:00:00,61,5,18,1,72.0,78.0
2018-05-18 03:00:00,53,5,18,2,61.0,72.0
2018-05-18 04:00:00,42,5,18,3,53.0,61.0
2018-05-18 05:00:00,36,5,18,4,42.0,53.0
2018-05-18 06:00:00,35,5,18,5,36.0,42.0
2018-05-18 07:00:00,40,5,18,6,35.0,36.0
2018-05-18 08:00:00,48,5,18,7,40.0,35.0
2018-05-18 09:00:00,56,5,18,8,48.0,40.0
2018-05-18 10:00:00,63,5,18,9,56.0,48.0
2018-05-18 11:00:00,82,5,18,10,63.0,56.0
2018-05-18 12:00:00,104,5,18,11,82.0,63.0
2018-05-18 13:00:00,105,5,18,12,104.0,82.0
2018-05-18 14:00:00,101,5,18,13,105.0,104.0
2018-05-18 15:00:00,98,5,18,14,101.0,105.0
2018-05-18 16:00:00,98,5,18,15,98.0,101.0
2018-05-18 17:00:00,95,5,18,16,98.0,98.0
2018-05-18 18:00:00,96,5,18,17,95.0,98.0
2018-05-18 19:00:00,98,5,18,18,96.0,95.0
2018-05-18 20:00:00,101,5,18,19,98.0,96.0
2018-05-18 21:00:00,96,5,18,20,101.0,98.0
2018-05-18 22:00:00,90,5,18,21,96.0,101.0
2018-05-18 23:00:00,82,5,18,22,90.0,96.0
2018-05-19 00:00:00,79,5,18,23,82.0,90.0
2018-05-19 01:00:00,71,5,19,0,79.0,82.0
2018-05-19 02:00:00,60,5,19,1,71.0,79.0
2018-05-19 03:00:00,52,5,19,2,60.0,71.0
2018-05-19 04:00:00,42,5,19,3,52.0,60.0
2018-05-19 05:00:00,37,5,19,4,42.0,52.0
2018-05-19 06:00:00,37,5,19,5,37.0,42.0
2018-05-19 07:00:00,41,5,19,6,37.0,37.0
2018-05-19 08:00:00,48,5,19,7,41.0,37.0
2018-05-19 09:00:00,56,5,19,8,48.0,41.0
2018-05-19 10:00:00,63,5,19,9,56.0,48.0
2018-05-19 11:00:00,83,5,19,10,63.0,56.0
2018-05-19 12:00:00,105,5,19,11,83.0,63.0
2018-05-19 13:00:00,104,5,19,12,105.0,83.0
2018-05-19 14:00:00,101,5,19,13,104.0,105.0
2018-05-19 15:00:00,98,5,19,14,101.0,104.0
2018-05-19 16:00:00,98,5,19,15,98.0,101.0
2018-05-19 17:00:00,96,5,19,16,98.0,98.0
2018-05-19 18:00:00,95,5,19,17,96.0,98.0
2018-05-19 19:00:00,99,5,19,18,95.0,96.0
2018-05-19 20:00:00,100,5,19,19,99.0,95.0
2018-05-19 21:00:00,97,5,19,20,100.0,99.0
2018-05-19 22:00:00,89,5,19,21,97.0,100.0
2018-05-19 23:00:00,84,5,19,22,89.0,97.0
2018-05-20 00:00:00,79,5,19,23,84.0,89.0
2018-05-20 01:00:00,71,5,20,0,79.0,84.0
2018-05-20 02:00:00,61,5,20,1,71.0,79.0
2018-05-20 03:00:00,53,5,20,2,61.0,71.0
2018-05-20 04:00:00,42,5,20,3,53.0,61.0
2018-05-20 05:00:00,37,5,20,4,42.0,53.0
2018-05-20 06:00:00,37,5,20,5,37.0,42.0
2018-05-20 07:00:00,41,5,20,6,37.0,37.0
2018-05-20 08:00:00,48,5,20,7,41.0,37.0
2018-05-20 09:00:00,56,5,20,8,48.0,41.0
2018-05-20 10:00:00,63,5,20,9,56.0,48.0
2018-05-20 11:00:00,83,5,20,10,63.0,56.0
2018-05-20 12:00:00,105,5,20,11,83.0,63.0
2018-05-20 13:00:00,104,5,20,12,105.0,83.0
2018-05-20 14:00:00,102,5,20,13,104.0,105.0
2018-05-20 15:00:00,100,5,20,14,102.0,104.0
2018-05-20 16:00:00,98,5,20,15,100.0,102.0
2018-05-20 17:00:00,96,5,20,16,98.0,100.0
2018-05-20 18:00:00,95,5,20,17,96.0,98.0
2018-05-20 19:00:00,99,5,20,18,95.0,96.0
2018-05-20 20:00:00,100,5,20,19,99.0,95.0
2018-05-20 21:00:00,98,5,20,20,100.0,99.0
2018-05-20 22:00:00,91,5,20,21,98.0,100.0
2018-05-20 23:00:00,84,5,20,22,91.0,98.0
2018-05-21 00:00:00,81,5,20,23,84.0,91.0
2018-05-21 01:00:00,72,5,21,0,81.0,84.0
2018-05-21 02:00:00,62,5,21,1,72.0,81.0
2018-05-21 03:00:00,53,5,21,2,62.0,72.0
2018-05-21 04:00:00,43,5,21,3,53.0,62.0
2018-05-21 05:00:00,36,5,21,4,43.0,53.0
2018-05-21 06:00:00,35,5,21,5,36.0,43.0
2018-05-21 07:00:00,40,5,21,6,35.0,36.0
2018-05-21 08:00:00,48,5,21,7,40.0,35.0
2018-05-21 09:00:00,56,5,21,8,48.0,40.0
2018-05-21 10:00:00,63,5,21,9,56.0,48.0
2018-05-21 11:00:00,82,5,21,10,63.0,56.0
2018-05-21 12:00:00,103,5,21,11,82.0,63.0
2018-05-21 13:00:00,103,5,21,12,103.0,82.0
2018-05-21 14:00:00,99,5,21,13,103.0,103.0
2018-05-21 15:00:00,96,5,21,14,99.0,103.0
2018-05-21 16:00:00,95,5,21,15,96.0,99.0
2018-05-21 17:00:00,92,5,21,16,95.0,96.0
2018-05-21 18:00:00,88,5,21,17,92.0,95.0
2018-05-21 19:00:00,94,5,21,18,88.0,92.0
2018-05-21 20:00:00,95,5,21,19,94.0,88.0
2018-05-21 21:00:00,94,5,21,20,95.0,94.0
2018-05-21 22:00:00,88,5,21,21,94.0,95.0
2018-05-21 23:00:00,83,5,21,22,88.0,94.0
2018-05-22 00:00:00,79,5,21,23,83.0,88.0
2018-05-22 01:00:00,71,5,22,0,79.0,83.0
2018-05-22 02:00:00,61,5,22,1,71.0,79.0
2018-05-22 03:00:00,53,5,22,2,61.0,71.0
2018-05-22 04:00:00,43,5,22,3,53.0,61.0
2018-05-22 05:00:00,36,5,22,4,43.0,53.0
2018-05-22 06:00:00,35,5,22,5,36.0,43.0
2018-05-22 07:00:00,40,5,22,6,35.0,36.0
2018-05-22 08:00:00,48,5,22,7,40.0,35.0
2018-05-22 09:00:00,56,5,22,8,48.0,40.0
2018-05-22 10:00:00,63,5,22,9,56.0,48.0
2018-05-22 11:00:00,82,5,22,10,63.0,56.0
2018-05-22 12:00:00,102,5,22,11,82.0,63.0
2018-05-22 13:00:00,103,5,22,12,102.0,82.0
2018-05-22 14:00:00,100,5,22,13,103.0,102.0
2018-05-22 15:00:00,98,5,22,14,100.0,103.0
2018-05-22 16:00:00,97,5,22,15,98.0,100.0
2018-05-22 17:00:00,94,5,22,16,97.0,98.0
2018-05-22 18:00:00,90,5,22,17,94.0,97.0
2018-05-22 19:00:00,95,5,22,18,90.0,94.0
2018-05-22 20:00:00,96,5,22,19,95.0,90.0
2018-05-22 21:00:00,94,5,22,20,96.0,95.0
2018-05-22 22:00:00,88,5,22,21,94.0,96.0
2018-05-22 23:00:00,84,5,22,22,88.0,94.0
2018-05-23 00:00:00,79,5,22,23,84.0,88.0
2018-05-23 01:00:00,71,5,23,0,79.0,84.0
2018-05-23 02:00:00,60,5,23,1,71.0,79.0
2018-05-23 03:00:00,53,5,23,2,60.0,71.0
2018-05-23 04:00:00,43,5,23,3,53.0,60.0
2018-05-23 05:00:00,36,5,23,4,43.0,53.0
2018-05-23 06:00:00,35,5,23,5,36.0,43.0
2018-05-23 07:00:00,40,5,23,6,35.0,36.0
2018-05-23 08:00:00,48,5,23,7,40.0,35.0
2018-05-23 09:00:00,56,5,23,8,48.0,40.0
2018-05-23 10:00:00,64,5,23,9,56.0,48.0
2018-05-23 11:00:00,82,5,23,10,64.0,56.0
2018-05-23 12:00:00,103,5,23,11,82.0,64.0
2018-05-23 13:00:00,104,5,23,12,103.0,82.0
2018-05-23 14:00:00,103,5,23,13,104.0,103.0
2018-05-23 15:00:00,104,5,23,14,103.0,104.0
2018-05-23 16:00:00,105,5,23,15,104.0,103.0
2018-05-23 17:00:00,104,5,23,16,105.0,104.0
2018-05-23 18:00:00,104,5,23,17,104.0,105.0
2018-05-23 19:00:00,109,5,23,18,104.0,104.0
2018-05-23 20:00:00,111,5,23,19,109.0,104.0
2018-05-23 21:00:00,104,5,23,20,111.0,109.0
2018-05-23 22:00:00,100,5,23,21,104.0,111.0
2018-05-23 23:00:00,93,5,23,22,100.0,104.0
2018-05-24 00:00:00,88,5,23,23,93.0,100.0
2018-05-24 01:00:00,79,5,24,0,88.0,93.0
2018-05-24 02:00:00,67,5,24,1,79.0,88.0
2018-05-24 03:00:00,57,5,24,2,67.0,79.0
2018-05-24 04:00:00,48,5,24,3,57.0,67.0
2018-05-24 05:00:00,41,5,24,4,48.0,57.0
2018-05-24 06:00:00,39,5,24,5,41.0,48.0
2018-05-24 07:00:00,46,5,24,6,39.0,41.0
2018-05-24 08:00:00,52,5,24,7,46.0,39.0
2018-05-24 09:00:00,58,5,24,8,52.0,46.0
2018-05-24 10:00:00,70,5,24,9,58.0,52.0
2018-05-24 11:00:00,93,5,24,10,70.0,58.0
2018-05-24 12:00:00,111,5,24,11,93.0,70.0
2018-05-24 13:00:00,109,5,24,12,111.0,93.0
2018-05-24 14:00:00,103,5,24,13,109.0,111.0
2018-05-24 15:00:00,106,5,24,14,103.0,109.0
2018-05-24 16:00:00,105,5,24,15,106.0,103.0
2018-05-24 17:00:00,104,5,24,16,105.0,106.0
2018-05-24 18:00:00,103,5,24,17,104.0,105.0
2018-05-24 19:00:00,107,5,24,18,103.0,104.0
2018-05-24 20:00:00,108,5,24,19,107.0,103.0
2018-05-24 21:00:00,104,5,24,20,108.0,107.0
2018-05-24 22:00:00,100,5,24,21,104.0,108.0
2018-05-24 23:00:00,93,5,24,22,100.0,104.0
2018-05-25 00:00:00,88,5,24,23,93.0,100.0
2018-05-25 01:00:00,79,5,25,0,88.0,93.0
2018-05-25 02:00:00,67,5,25,1,79.0,88.0
2018-05-25 03:00:00,57,5,25,2,67.0,79.0
2018-05-25 04:00:00,48,5,25,3,57.0,67.0
2018-05-25 05:00:00,42,5,25,4,48.0,57.0
2018-05-25 06:00:00,39,5,25,5,42.0,48.0
2018-05-25 07:00:00,46,5,25,6,39.0,42.0
2018-05-25 08:00:00,52,5,25,7,46.0,39.0
2018-05-25 09:00:00,58,5,25,8,52.0,46.0
2018-05-25 10:00:00,69,5,25,9,58.0,52.0
2018-05-25 11:00:00,92,5,25,10,69.0,58.0
2018-05-25 12:00:00,115,5,25,11,92.0,69.0
2018-05-25 13:00:00,115,5,25,12,115.0,92.0
2018-05-25 14:00:00,106,5,25,13,115.0,115.0
2018-05-25 15:00:00,106,5,25,14,106.0,115.0
2018-05-25 16:00:00,106,5,25,15,106.0,106.0
2018-05-25 17:00:00,105,5,25,16,106.0,106.0
2018-05-25 18:00:00,104,5,25,17,105.0,106.0
2018-05-25 19:00:00,109,5,25,18,104.0,105.0
2018-05-25 20:00:00,113,5,25,19,109.0,104.0
